2019-07-24 13:08:47,"b""RT @beebomco: #Netflix's New Pricing vs Old Pricing for #India.\n\nBasic Plan: Old: \xe2\x82\xb9500 | New: \xe2\x82\xb9499/month\nStandard Plan: Old: \xe2\x82\xb9650 | New: \xe2\x82\xb96\xe2\x80\xa6"""
2019-07-24 13:08:44,"b'RT @State_SCA: While Kashmir is a bilateral issue for both parties to discuss, the Trump administration welcomes #Pakistan and #India sitti\xe2\x80\xa6'"
2019-07-24 13:08:43,b'\xf0\x9f\x86\x93 \xf0\x9f\x86\x93 \xf0\x9f\x86\x93\nEnjoy the \xf0\x9f\x8c\x9eSUMMER OFFER\xf0\x9f\x8c\xb4 =====&gt;0\xe2\x83\xa3 ZERO FEES\n \nDiscount_Code: SMR100 \n#Send #Money #online to #Worldwide with\xe2\x80\xa6 https://t.co/F29onYVRaF'
2019-07-24 13:08:41,"b'May we reach the moon adding another beautiful chapter to the world history! \nTo more achievements high and new, we\xe2\x80\xa6 https://t.co/JsJPSGVSJ7'"
2019-07-24 13:08:38,"b'After the successful launch of Chandrayaan 2, scientists at ISRO are looking for a name that India can etch on the\xe2\x80\xa6 https://t.co/8Hv5D4nHkL'"
2019-07-24 13:08:34,b'RT @umangsoftware: How Can AI be Effectively Used in the Indian Education System?\nhttps://t.co/65t20fgZvl\n#EdTech\xe2\x80\xa6 https://t.co/SJcXCDyQTD'
2019-07-24 13:08:22,"b""RT @IIML: The creation of another IIM was recommended by the IIM's review committee in the year 1982. Lucknow the capital of Uttar Pradesh\xe2\x80\xa6"""
2019-07-24 13:08:21,b'RT @phoneradarblog: #Netflix Launches Rs. 199 Mobile-Only Monthly Plan in #India\n\nRead More: https://t.co/xZb3AvAfg8 https://t.co/rPhQ46AKDV'
2019-07-24 13:07:55,b'RT @AnimalAid_India: Toodles was laying in a drain trying to stop the blinding pain from a maggot-infested ear-wound. How beautiful to see\xe2\x80\xa6'
2019-07-24 13:07:52,b'RT @planetcall: India\xe2\x80\x99s budget hotel startup Oyo enters co-working business with $30 million Innov8 acquisition https://t.co/1bETrsrHWg  An\xe2\x80\xa6'
2019-07-24 13:07:29,b'Street life!\nShot on #galaxya7 #withgalaxy @samsungindia @lonelyplanet_in @natgeoindia @natgeo @NatGeoPhotos\xe2\x80\xa6 https://t.co/gts6HTvApY'
2019-07-24 13:06:45,b'Lots of fun being had at \xe2\x81\xa6@powerleagueUK\xe2\x81\xa9 Portobello - friendly matches between #Scotland and #India - and former T\xe2\x80\xa6 https://t.co/R229xBAEUP'
2019-07-24 13:06:35,"b'RT @JayGalla: ""One Govt requests for loan, while another one comes to power &amp; puts those projects on hold citing investigations. If this co\xe2\x80\xa6'"
2019-07-24 13:06:20,b'RT @RT_com: Stunning yet pleasant news coming straight from \xf0\x9f\x87\xb5\xf0\x9f\x87\xb0#Pakistan PM Imran Khan - he said he would be willing to give up his nation\xe2\x80\x99s\xe2\x80\xa6'
2019-07-24 13:06:02,"b'@PersianRose1 Sure, on the list. Much international turbulence now. When it quietens, yes. \nWant to explore how glo\xe2\x80\xa6 https://t.co/c1mxy4zF4x'"
2019-07-24 13:05:54,"b""RT @karmanomad: What was Germany's Ambassador doing at the HQ of an organisation like the RSS?  #India \nhttps://t.co/ER4f0BQ1mh https://t.c\xe2\x80\xa6"""
2019-07-24 13:05:50,b'Under the able #Leadership of #PrimeMinister @narendramodi\n#India is now ranked 52 on the\xe2\x80\xa6 https://t.co/8PZLWJcaai'
2019-07-24 13:05:49,"b'RT @facenfacts: #UAPA Bill Passed By Lok Sabha, What Is The UAPA Bill?-https://t.co/h5RvDvVFX2 #Loksabha #Delhi #India'"
2019-07-24 13:05:30,"b""My beloved Hindus, you know it very well when you're being condemned, belittled and mocked. Gone is the time to smi\xe2\x80\xa6 https://t.co/G98WVfHNOX"""
2019-07-24 13:05:23,"b""RT @MaleehaHashmey: Allah is Al-Haq! Today #Indian Establishment &amp; Indian Govt. stand EXPOSED, for how they DON'T want to resolve #KashmirI\xe2\x80\xa6"""
2019-07-24 13:05:21,b'Exclusive: China\xe2\x80\x99s SDIC hires banks for $1 billion London IPO \xe2\x80\x93 sources https://t.co/I22BsWFKxn #india #indiabiz'
2019-07-24 13:05:13,b'Can I just point out that #India is not in the #UK! I am not looking for overseas #developers - UK ONLY THANKS\xe2\x80\xa6 https://t.co/o3VoO66OtD'
2019-07-24 13:05:12,"b'BOJ divided on need to ease next week, strengthen forward guidance: sources https://t.co/gsS17JIGpC #india #indiabiz'"
2019-07-24 13:05:03,b'EU urges reforms against multi-billion-euro annual flow of dirty money https://t.co/4ngQWp524y #india #indiabiz'
2019-07-24 13:05:02,"b'RT @manukumarjain: Great pleasure meeting Mr Amitabh Kant @amitabhk87, CEO @NITIAayog.\n\nMr Kant has been a key driver of @makeinindia, @sta\xe2\x80\xa6'"
2019-07-24 13:05:00,b'#India\xe2\x80\x99s key rail transit hub #Mumbai suffers from flooded train tracks https://t.co/SlGmwuCPLF'
2019-07-24 13:04:57,"b'RT @EricssonIndia: Ericsson\xe2\x80\x99s Nunzio Mirtillo talks about how Ericsson is enabling the #5G switch for operators, India\xe2\x80\x99s 5G opportunity &amp; h\xe2\x80\xa6'"
2019-07-24 13:04:54,b'@TarekFatah @realDonaldTrump terrorist organization in #India  #RSS is training the kids how to Lynch the muslims.\xe2\x80\xa6 https://t.co/YzwPKzcQHv'
2019-07-24 13:04:54,b'India to build buffer stock of four million tonnes of sugar https://t.co/zbwAGkCd29 #india #indiabiz'
2019-07-24 13:04:48,b'A brave report on cow vigilantes in #India. @voxdotcom \nhttps://t.co/13Dc6RonoB'
2019-07-24 13:04:45,b'UK Supreme Court to hear Nigerians\xe2\x80\x99 case for pursuing Shell spill claim in England https://t.co/oetwCXcaiI #india #indiabiz'
2019-07-24 13:04:42,"b""RT @BRICBreaker: Modi Off To A 'Shaky Start' In #India $EPI via @forbes https://t.co/7fCs0KfH2y"""
2019-07-24 13:04:40,"b'RT @EricssonIndia: Ericsson\xe2\x80\x99s Nunzio Mirtillo talks about how Ericsson is enabling the #5G switch for operators, India\xe2\x80\x99s 5G opportunity &amp; h\xe2\x80\xa6'"
2019-07-24 13:04:35,"b'Nissan warns of profit plunge, set to unveil 10,000 job cuts https://t.co/eeI4eqffKU #india #indiabiz'"
2019-07-24 13:04:34,b'RT @SanTosHViratngr: @narendramodi @HimaDas8 @PMOIndia @PiyushGoyal @News18Rajasthan @ndtvindia @Ra_THORe @SadhguruJV @rajnathsingh @DrJite\xe2\x80\xa6'
2019-07-24 13:04:28,b'RT @SanTosHViratngr: @narendramodi @HimaDas8 @PMOIndia @PiyushGoyal @News18Rajasthan @ndtvindia @Ra_THORe @SadhguruJV @rajnathsingh @DrJite\xe2\x80\xa6'
2019-07-24 13:04:26,b'Israel\xe2\x80\x99s https://t.co/CB6SPkB5iy lifts 2019 revenue outlook as second quarter profit rises https://t.co/hZuXWuD1ok #india #indiabiz'
2019-07-24 13:04:20,b'RT @SanTosHViratngr: @DrJitendraSingh @PIB_India @BJPLive @PMOIndia @narendramodi @AmitShah @Ramlal @arunjaitley @JPNadda #IncreaseSSCCGL20\xe2\x80\xa6'
2019-07-24 13:04:20,"b""I am proud of #Germany's Ambassador to #India @AmbLindnerIndia and his interaction with @RSSorg\n\nTo Honourable Mr L\xe2\x80\xa6 https://t.co/HrZKPNV4H3"""
2019-07-24 13:04:16,b'GSK predicts smaller fall in 2019 profit after standout quarter for Shingrix https://t.co/jm1c5EqHN6 #india #indiabiz'
2019-07-24 13:04:14,"b""RT @beebomco: #Netflix's New Pricing vs Old Pricing for #India.\n\nBasic Plan: Old: \xe2\x82\xb9500 | New: \xe2\x82\xb9499/month\nStandard Plan: Old: \xe2\x82\xb9650 | New: \xe2\x82\xb96\xe2\x80\xa6"""
2019-07-24 13:04:13,"b""RT @beebomco: #Netflix's New Pricing vs Old Pricing for #India.\n\nBasic Plan: Old: \xe2\x82\xb9500 | New: \xe2\x82\xb9499/month\nStandard Plan: Old: \xe2\x82\xb9650 | New: \xe2\x82\xb96\xe2\x80\xa6"""
2019-07-24 13:04:10,b'World Cup winners all out for 85 runs vs IRE #ICC2019 #englandcricket #india https://t.co/lWwZhEio7k'
2019-07-24 13:04:02,"b'Global Markets: Trade talks buoy stocks, gloomy data sink euro https://t.co/BBOW3mrp3M #india #indiabiz'"
2019-07-24 13:04:02,b'#crypto vs #rbi: #supreme #court of #india #releases new #tentative #date for #hearing \n#instacrypto #instabtc\xe2\x80\xa6 https://t.co/swMKPDGbA6'
2019-07-24 13:04:02,b'RT @DelhiPYC: Amazing view !\nOne Year to go for olympics 2020 Tokyo\n#Tokyo2020\n#Olympics2020 \n#India https://t.co/vPDoZRLLIu'
2019-07-24 13:03:52,b'UK court rejects bid by minicab drivers for charge exemption https://t.co/aTPu8tl8Ul #india #indiabiz'
2019-07-24 13:03:46,b'India\xe2\x80\x99s budget hotel startup Oyo enters co-working business with $30 million Innov8 acquisition\xe2\x80\xa6 https://t.co/k88CD8HdBY'
2019-07-24 13:03:46,b'RT @kalphvriksha: All the very best jay_selfbin . Thanks for joining such a noble cause. \nMay God bless you and your team. Gujrat go green.\xe2\x80\xa6'
2019-07-24 13:03:45,"b'With the re-election of the incumbent Indian government, #India has seen an increase in investor and business confi\xe2\x80\xa6 https://t.co/s2synF3zeR'"
2019-07-24 13:03:43,b'UPS profit beats on higher e-commerce deliveries https://t.co/It18LLZJub #india #indiabiz'
2019-07-24 13:03:43,b'Are you looking for a dose of inspiration?\xe2\xa0\x80\n\xe2\xa0\x80\nWatch inspiring talks on #JioTalks to inspire others and yourself!\xe2\xa0\x80\xe2\x80\xa6 https://t.co/jffRvQ4b2X'
2019-07-24 13:03:34,b'Facebook to pay record $5 billion U.S. fine over privacy violations but critics call it a bargain https://t.co/m13wc61lZz #india #indiabiz'
2019-07-24 13:03:29,"b'RT @GNOpinion: #India has a terrifying water crisis. #GreenCapital can ensure water security and fortify against natural disasters, reflect\xe2\x80\xa6'"
2019-07-24 13:03:28,b'All the very best jay_selfbin . Thanks for joining such a noble cause. \nMay God bless you and your team. Gujrat go\xe2\x80\xa6 https://t.co/2qLVeVgty1'
2019-07-24 13:03:23,b'Get to know the important details of your GSTIN in India.\n#GSTIN #India #GST #GSTCouncil #CouncilMeet'
2019-07-24 13:03:22,"b""RT @ManasRay_STPI: @Omkar_Raii @ET_Government Very insightful interview Sir! With @stpiindia's aim to provide conducive #ITinfrastructure a\xe2\x80\xa6"""
2019-07-24 13:03:20,b'Boeing sinks to $3 billion loss on MAX groundings https://t.co/KhMzHCURV4 #india #indiabiz'
2019-07-24 13:03:18,"b'#BREAKING: #India has registered a sharp decline in the number of #bastards, now only 49, against 1100 in the first\xe2\x80\xa6 https://t.co/PA8Uf5jHBf'"
2019-07-24 13:03:10,b'AT&amp;T wireless business grows but premium TV subscribers decline https://t.co/SMNXDd3YZZ #india #indiabiz'
2019-07-24 13:03:08,b'Chennai Metro Water reserves first moon water supply with ISRO https://t.co/n2dH3iVZpH #Featured #India'
2019-07-24 13:03:01,b'Japan rejects South Korean attempt to air trade row at WTO https://t.co/vKIDKVg21i #india #indiabiz'
2019-07-24 13:03:00,"b'Visit https://t.co/5hxJm0W6Hx Buy &amp; Sell Stuff 100% Free, Post Ads 100% Free, \nSell New, or Used Stuff, Cars, Real\xe2\x80\xa6 https://t.co/XnmBcxc885'"
2019-07-24 13:02:58,"b'Colleagues in the Chennai, India office are shaking things up with a dance club! https://t.co/x366BQEyXL\n#chennai\xe2\x80\xa6 https://t.co/Lf7xWqOpJO'"
2019-07-24 13:02:47,b'RT @RuchiraKamboj: I was at the Under18 T20 cricket championship in Thimphu yesterday. \n\nCongratulations Bhutan! Delighted that you  are al\xe2\x80\xa6'
2019-07-24 13:02:47,"b""RT @sunnyslice: Indian food at it's best #kovalam #trivandrum #tiktokindia #india #tiktok #live \nhttps://t.co/WWSI65ttgn"""
2019-07-24 13:02:43,b'RT @MakeHerstory1: BREAKING: Fears rise that widespread sex-selective abortions are once again rife in northern\xc2\xa0#India after government dat\xe2\x80\xa6'
2019-07-24 13:02:13,"b'Checkpoint #2\n\nOrbit raising maneuvers will be performed for the next few days, untill the spacecraft is injected t\xe2\x80\xa6 https://t.co/vvWzwbHYVx'"
2019-07-24 13:02:02,"b'Decked to resemble Portugese style homes, Veera Vaddo brings nature to the city. With a starchitect on board, we as\xe2\x80\xa6 https://t.co/ZpvU58ODWQ'"
2019-07-24 13:02:00,"b'Visit https://t.co/5hxJm0EviX Buy &amp; Sell Stuff 100% Free, Post Ads 100% Free, \nSell New, or Used Stuff, Cars, Real\xe2\x80\xa6 https://t.co/020iLqYDDZ'"
2019-07-24 13:01:57,b'@sathish_ganesh Awsome. Do visit Uttarakhand or Himachal again for pristine beauty \xf0\x9f\x98\x8a @incredibleindia #India #Travel'
2019-07-24 13:01:57,"b""RT @karmanomad: What was Germany's Ambassador doing at the HQ of an organisation like the RSS?  #India \nhttps://t.co/ER4f0BQ1mh https://t.c\xe2\x80\xa6"""
2019-07-24 13:01:49,b'RT @detresfa_: \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 #India VIP #planespotting #Avgeek\n\nVIP Flights spotted exiting #Kashmir Airspace 1215z \nE35L Nabhdoot (Ind govt VIP trans\xe2\x80\xa6'
2019-07-24 13:01:47,"b'INDIA BECOME 4TH COUNTER IN AIRSPACE AFTER RUSSIA ,USA ,CHINA\n\nfull video https://t.co/62NnhxaWat\n\n#india #airspace\xe2\x80\xa6 https://t.co/QLmysWcErG'"
2019-07-24 13:01:43,"b""That's awesome..... \nLove \xe2\x9d\xa4\xf0\x9f\x98\x98for #India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\nProud\xf0\x9f\x98\x8c to be an #indian \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x91\xb3 https://t.co/Hc9shP7ExJ"""
2019-07-24 13:01:37,b'RT @AnimalAid_India: Toodles was laying in a drain trying to stop the blinding pain from a maggot-infested ear-wound. How beautiful to see\xe2\x80\xa6'
2019-07-24 13:01:33,"b""RT @BRICBreaker: Modi Off To A 'Shaky Start' In #India $EPI via @forbes https://t.co/7fCs0KfH2y"""
2019-07-24 13:01:08,b'RT @achyutluitel: My post on fecal sludge treatment plant in LinkedIn. It is cosidered as a model in the State of Odisha in India. @Practic\xe2\x80\xa6'
2019-07-24 13:01:08,b'K\xc3\xb3yo Lagos!!! see you at our full day workshop with @DLinkMEA on our Next Generation Firewall.\n#GajShieldinNigeria\xe2\x80\xa6 https://t.co/ixLO252agS'
2019-07-24 13:01:06,b'#India: Bengal agriculture department considers requesting that a \xe2\x80\x98drought situation\xe2\x80\x99 be declared amid slow #paddy\xe2\x80\xa6 https://t.co/iTRP9rGuVt'
2019-07-24 13:00:52,"b'#DYK that #Spain, #Italy &amp; #India are the largest emerging #audiobook markets, with platforms like @audible_com,\xe2\x80\xa6 https://t.co/JUPMa9tRVR'"
2019-07-24 13:00:51,b'RT @monaeltahawy: Two lawyers who successfully fought to end #India\xe2\x80\x99s colonial-era laws that criminalized same-sex relations have come out\xe2\x80\xa6'
2019-07-24 13:00:30,"b'RT @thejeddahtimes: Most powerful countries, 2019.\n\n1 #USA\n2 #Russia\n3 #China\n4 #Germany\n5 #UK\n6 #France\n7 #Japan\n8 #Israel\n9 #SaudiArabia\xe2\x80\xa6'"
2019-07-24 13:00:28,b'RT @MDVForeign: Maldives congratulates #India on the successful launch of Chandrayaan 2\n\nPress Release\nhttps://t.co/0tx1tbyjGF https://t.co\xe2\x80\xa6'
2019-07-24 13:00:25,"b""#Schoolfee \nThis is a big issue of today's india..\nOur system should have take some strong action against the incre\xe2\x80\xa6 https://t.co/vSFSZkyaAW"""
2019-07-24 13:00:24,"b'#India: State-owned EESL offers cheap, efficient cooling systems via @NAR https://t.co/PilarkLt9R'"
2019-07-24 13:00:21,b'Government officials are also saying that the changes in the #dataprotectionbill could help ease the tension in tra\xe2\x80\xa6 https://t.co/5EeApAfr37'
2019-07-24 13:00:13,b'#india #china might pip #UnitedStates in #Technology thanks to #5g #ArtificailIntelligence #blockchaintechnology\xe2\x80\xa6 https://t.co/f04YiipS25'
2019-07-24 13:00:12,"b'RT @RNicholasBurns: This is embarrassing, to say the least, for President Trump.  His claim that PM Modi asked him to mediate the Kashmir c\xe2\x80\xa6'"
2019-07-24 13:00:11,b'IMF cuts India\xe2\x80\x99s FY20 growth forecast to 7%.\n#imf #Finance #India  https://t.co/EljLFtTanB'
2019-07-24 13:00:08,"b""RT @RahulEaswar: Bharat Matha ji Jai \nPranam Raaj Begaum\n\nAfter giving her 1 son Aurangazeb's life for India, her other 2 sons Mohammed Tar\xe2\x80\xa6"""
2019-07-24 13:00:02,b'#CWC19 #CWC2019 #PAKISTAN #ENGLAND #INDIA #AUSTRALIA #CWC #CricketWorldCup #CricketLIVE #Indians #PAK #AUS #ENG\xe2\x80\xa6 https://t.co/98BM4QYasT'
2019-07-24 13:00:01,b'Netflix launches Rs 199 ($3) mobile-only monthly plan in India* || #Netflix #India \n\nhttps://t.co/fSO1OYFfJh'
2019-07-24 13:00:00,b'Mother calls cops after her son refused to go to school... #Telangana #India https://t.co/13Fujd3ddH'
2019-07-24 13:00:00,"b'Your wish has been fulfilled. So, keep aside all your work &amp; dive into this challenge straight away.\xe2\x80\xa6 https://t.co/Snc08ANjAe'"
2019-07-24 13:00:00,b'RT @xdadevelopers: Netflix launches \xe2\x82\xb9199 ($2.9) mobile-only monthly plan in India. https://t.co/4HPGLdWf3j #Netflix #India @NetflixIndia ht\xe2\x80\xa6'
2019-07-24 13:00:00,b'#India has a terrifying water crisis. #GreenCapital can ensure water security and fortify against natural disasters\xe2\x80\xa6 https://t.co/XdjQZp6AQH'
2019-07-24 12:59:53,"b'RT @JayGalla: ""One Govt requests for loan, while another one comes to power &amp; puts those projects on hold citing investigations. If this co\xe2\x80\xa6'"
2019-07-24 12:59:47,b'Krang Suri Waterfall and the story of the Hidden Arsenal of the Jaintia Kings \n#krangsuri #meghalaya\xe2\x80\xa6 https://t.co/94wdsdb1W2'
2019-07-24 12:59:39,b'RT @mazhar_zeeshan: #Modi to #Indians : #Kashmir is an integral part of #India\n\nModi to #POTUS : Sir plz resolve #KashmirIssue as per their\xe2\x80\xa6'
2019-07-24 12:59:16,"b""RT @Ashish_I_Am: MP Minister #imartidevi said no problem in preparing food in toilet for children's #medasmeal , She need to try that food.\xe2\x80\xa6"""
2019-07-24 12:58:58,b'@HimaDas8 many congratulations on winning 6th gold in a month. Keep it up.\n#Unstoppable #HimaDas #HimaDasourPride\xe2\x80\xa6 https://t.co/xZHJMHmcuH'
2019-07-24 12:58:48,"b'#Rooftop #solar power installations in #India grew at a robust pace in 2018-19, with the country adding a #record 1\xe2\x80\xa6 https://t.co/F42S3yfrQB'"
2019-07-24 12:58:44,b'Builders are going all out to woo consumers in unique ways.\nRead More: https://t.co/H2GIYDGtWx\n\n#RealEstate\xe2\x80\xa6 https://t.co/bM1Qb6qqL6'
2019-07-24 12:58:37,b'RT @DelhiPYC: Amazing view !\nOne Year to go for olympics 2020 Tokyo\n#Tokyo2020\n#Olympics2020 \n#India https://t.co/vPDoZRLLIu'
2019-07-24 12:58:37,"b""RT @manukumarjain: Today's launch of #Chandrayaan2 reflects a new India. \xf0\x9f\x9a\x80 \xf0\x9f\x9a\x80\n\n#ISRO has yet again accomplished a mammoth feat. Salute to th\xe2\x80\xa6"""
2019-07-24 12:58:36,"b'Mosquito Repellent Bracelet, 12 Pack + 24pcs Patch\n:large\nOutdoor Protection UP to 300Hrs\n\n Rating: \xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f \n\nBu\xe2\x80\xa6 https://t.co/PfPtwpedjH'"
2019-07-24 12:58:32,b'Interested in a flourishing career in data science? Focus on practical assistance rather than theoretical knowledge\xe2\x80\xa6 https://t.co/W8Kge5zU47'
2019-07-24 12:58:09,b'RT @SputnikInt: #India to begin first-ever simulated space warfare exercise - report https://t.co/czZ2JUQ3w3'
2019-07-24 12:57:54,"b""Modi Off To A 'Shaky Start' In #India $EPI via @forbes https://t.co/7fCs0KfH2y"""
2019-07-24 12:57:53,b'RT @TentaranSports: Nkunku will be rejoining his former teammate Jean Kevin Augustin at the red bull club.\n #football #india #indian #socce\xe2\x80\xa6'
2019-07-24 12:57:51,b'RT @selvamsip: Because even rivals have got to come to a consensus sometimes. \n#IntellectualProperty #India #Patents #amazon #apple #LetsTa\xe2\x80\xa6'
2019-07-24 12:57:47,b'RT @AnimalAid_India: #AnimalRescue #India He needed extensive wound treatments daily flushing and bandaging and a course of antibiotics but\xe2\x80\xa6'
2019-07-24 12:57:42,b'My post on fecal sludge treatment plant in LinkedIn. It is cosidered as a model in the State of Odisha in India.\xe2\x80\xa6 https://t.co/q8kqSpWOeM'
2019-07-24 12:57:35,b'RT @BradSherman: Everyone who knows anything about foreign policy in South Asia knows that #India consistently opposes third-party mediatio\xe2\x80\xa6'
2019-07-24 12:57:22,"b'Law should be changed in #India that no one can change political party while they elected as MP, MLA. But who will bring motion?'"
2019-07-24 12:57:21,b'RT @mytentaran: Football Training Schools: Bhaichung Bhutia Football Schools in India\nhttps://t.co/956Hgp3jVr\n\n#Bhaichung #Bhutia #Bhaichun\xe2\x80\xa6'
2019-07-24 12:57:06,b'Dear @PMOIndia @narendramodi @SushmaSwaraj \nJust listen to it again and again. Also get it translated for your nati\xe2\x80\xa6 https://t.co/CyJa6EcKF7'
2019-07-24 12:57:03,"b'RT @doamuslims: Muslim boy in Shyam Nagar, UP was beaten for wearing a ""Kurta"".\n\n#India https://t.co/FhkDvNsrbC'"
2019-07-24 12:57:01,b'#india youth have to get rich before ageing to reap demographic #dividends https://t.co/MH4CV1g3ZA'
2019-07-24 12:56:57,b'@HimaDas8 Golden Girl of #India lots of Love n Best Wishes \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x87\xae\xf0\x9f\x87\xb3'
2019-07-24 12:56:56,b'#Afghanistan has sent four consignments to #India through Chabahar: Govt https://t.co/PMGdIVsvii'
2019-07-24 12:56:50,b'RT @RT_com: Stunning yet pleasant news coming straight from \xf0\x9f\x87\xb5\xf0\x9f\x87\xb0#Pakistan PM Imran Khan - he said he would be willing to give up his nation\xe2\x80\x99s\xe2\x80\xa6'
2019-07-24 12:56:41,b'@narendramodi It was ok upto village but now #Jaipur is suffering  from water crisis please look in to this matter\xe2\x80\xa6 https://t.co/Ra9al75gk7'
2019-07-24 12:56:37,"b'RT @SignatureGloba1: On 22, July 2019 #India achieved two big #milestones. One was done by Team #ISRO as #Chandrayaan2 was successfully lau\xe2\x80\xa6'"
2019-07-24 12:56:35,"b""#Scrutinize #dig &amp; #disburse #incredible stories for all in  'Hinduism:Misjudged Sruti Smriti Sum'\xe2\x80\xa6 https://t.co/NMPyslyzI0"""
2019-07-24 12:56:20,b'No Trip Is Complete Without These Five Delicacies In #Karnataka #travel #india #travelogy #travelblogs https://t.co/MR2DlYh9Xp'
2019-07-24 12:56:14,b'1\xef\xb8\x8f\xe2\x83\xa32\xef\xb8\x8f\xe2\x83\xa39\xef\xb8\x8f\xe2\x83\xa37\xef\xb8\x8f\xe2\x83\xa3 Days left!!\n\xf0\x9f\x9a\xbe\n#india #WeWillBringItHome'
2019-07-24 12:56:11,b'@vivekagnihotri \xf0\x9f\x92\xaf % agree with your point sir \xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d #INDIA wants that kind of leaders..... In my personal opinion yo\xe2\x80\xa6 https://t.co/uZMwmIjpV7'
2019-07-24 12:55:56,b'Industrial Minister gets school reopened after 13 yrs; more than 55 children need not leave village for studies\n\xe2\xa0\x80\xe2\x80\xa6 https://t.co/iObvsjg10g'
2019-07-24 12:55:52,"b""RT @BengalNewz: #BIMSTEC Secretary General Ambassador M Shahidul Islam met India's External Affairs Minister @DrSJaishankar in #NewDelhi an\xe2\x80\xa6"""
2019-07-24 12:55:49,b'#India too need to match its involvement across #Africa as #China is penetrating very deep across the continent wit\xe2\x80\xa6 https://t.co/VvxDPw5ZaX'
2019-07-24 12:55:46,b'RT @SanTosHViratngr: #increaseCGL17Vacancies #CGL2017_CGDA3082\nPlease sir listen to our before we loose hope in justice and Indian polity .\xe2\x80\xa6'
2019-07-24 12:55:43,b'RT @Aryanwarlord: What the so called #Liberals in #India who deride #Modi &amp; adore #ImranKhan \nrefuse to see . while #India has raised 271Mn\xe2\x80\xa6'
2019-07-24 12:55:37,b'RT @JWSpry: MUST READ : China And India Will Watch The West Destroy Itself \xe2\x80\x93 OpEd https://t.co/CKKSaLhRwk via @JWSpry #Climatism #Energy #S\xe2\x80\xa6'
2019-07-24 12:55:31,"b'With industries in India needing more than one lakh Chartered Accountants (CA), Sri Krishna Arts and Science Colleg\xe2\x80\xa6 https://t.co/FtnPybhXJm'"
2019-07-24 12:55:12,b'RT @AmirZia1: PM @ImranKhanPTI has nailed it... Solution of #Kashmir dispute should be according to the wishes of #Kashmiri people. \n#India\xe2\x80\xa6'
2019-07-24 12:55:04,b'RT @RT_com: Stunning yet pleasant news coming straight from \xf0\x9f\x87\xb5\xf0\x9f\x87\xb0#Pakistan PM Imran Khan - he said he would be willing to give up his nation\xe2\x80\x99s\xe2\x80\xa6'
2019-07-24 12:54:54,b'RT @detresfa_: \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 #India VIP #planespotting #Avgeek\n\nVIP Flights spotted exiting #Kashmir Airspace 1215z \nE35L Nabhdoot (Ind govt VIP trans\xe2\x80\xa6'
2019-07-24 12:54:45,b'RT @Aryanwarlord: What the so called #Liberals in #India who deride #Modi &amp; adore #ImranKhan \nrefuse to see . while #India has raised 271Mn\xe2\x80\xa6'
2019-07-24 12:54:43,b'\xf0\x9f\x87\xae\xf0\x9f\x87\xb3 #India VIP #planespotting #Avgeek\n\nVIP Flights spotted exiting #Kashmir Airspace 1215z \nE35L Nabhdoot (Ind govt\xe2\x80\xa6 https://t.co/TKIB7ic95i'
2019-07-24 12:54:36,b'RT @TanishaBatra80: A good decision if either implemented in real!!!!!\n\n#India #IKs_Successful_US_Visit https://t.co/HbUy0UccNt'
2019-07-24 12:54:26,b'RT @12345NEELESH: Location: Gopachal \nCity: #Gwalior\nState: #MadhyaPradesh\nCountry : #India\n@animalslovenatu \n@Worldtravelsho \n@WorldTweetN\xe2\x80\xa6'
2019-07-24 12:54:25,b'Picture of the week\n\nKolli Hills Road or Kollimalai Ghat Road is located in a small mountain range in central Tamil\xe2\x80\xa6 https://t.co/6UtTa4l9Hp'
2019-07-24 12:54:21,"b'RT @RNicholasBurns: This is embarrassing, to say the least, for President Trump.  His claim that PM Modi asked him to mediate the Kashmir c\xe2\x80\xa6'"
2019-07-24 12:54:19,b'What the so called #Liberals in #India who deride #Modi &amp; adore #ImranKhan \nrefuse to see . while #India has raised\xe2\x80\xa6 https://t.co/LAI1jSDnmu'
2019-07-24 12:54:18,b'CIOPORA Quick Poll: The IP system of which country is of most interest to you? #IntellectualProperty #China #India #Poll'
2019-07-24 12:54:00,b'RT @prolifecampaign: Horrible and heartbreaking statistics are being discovered in India showing that abortion is being sought out merely o\xe2\x80\xa6'
2019-07-24 12:53:55,b'RT @RT_com: Stunning yet pleasant news coming straight from \xf0\x9f\x87\xb5\xf0\x9f\x87\xb0#Pakistan PM Imran Khan - he said he would be willing to give up his nation\xe2\x80\x99s\xe2\x80\xa6'
